split,row,cluster,segment
train,4351,3,New low spenders
train,4352,2,Long-term high spenders
train,4353,3,New low spenders
train,4354,0,New high spenders
train,4355,3,New low spenders
train,4356,0,New high spenders
train,4357,0,New high spenders
train,4358,3,New low spenders
train,4359,0,New high spenders
train,4360,0,New high spenders
train,4361,1,Long-term low spenders
train,4362,3,New low spenders
train,4363,2,Long-term high spenders
train,4364,3,New low spenders
train,4365,2,Long-term high spenders
train,4366,3,New low spenders
train,4367,1,Long-term low spenders
train,4368,0,New high spenders
train,4369,1,Long-term low spenders
train,4370,0,New high spenders
train,4371,3,New low spenders
train,4372,2,Long-term high spenders
train,4373,2,Long-term high spenders
train,4374,1,Long-term low spenders
train,4375,2,Long-term high spenders
train,4376,2,Long-term high spenders
train,4377,1,Long-term low spenders
train,4378,0,New high spenders
train,4379,3,New low spenders
train,4380,1,Long-term low spenders
train,4381,1,Long-term low spenders
train,4382,2,Long-term high spenders
train,4383,3,New low spenders
train,4384,0,New high spenders
train,4385,3,New low spenders
train,4386,3,New low spenders
train,4387,1,Long-term low spenders
train,4388,3,New low spenders
train,4389,0,New high spenders
train,4390,0,New high spenders
train,4391,3,New low spenders
train,4392,3,New low spenders
train,4393,0,New high spenders
train,4394,2,Long-term high spenders
train,4395,3,New low spenders
train,4396,2,Long-term high spenders
train,4397,3,New low spenders
train,4398,1,Long-term low spenders
train,4399,2,Long-term high spenders
train,4400,2,Long-term high spenders
train,4401,0,New high spenders
train,4402,0,New high spenders
train,4403,2,Long-term high spenders
train,4404,2,Long-term high spenders
train,4405,3,New low spenders
train,4406,3,New low spenders
train,4407,3,New low spenders
train,4408,2,Long-term high spenders
train,4409,3,New low spenders
train,4410,3,New low spenders
train,4411,2,Long-term high spenders
train,4412,1,Long-term low spenders
train,4413,3,New low spenders
train,4414,2,Long-term high spenders
train,4415,0,New high spenders
train,4416,3,New low spenders
train,4417,0,New high spenders
train,4418,0,New high spenders
train,4419,3,New low spenders
train,4420,0,New high spenders
train,4421,3,New low spenders
train,4422,3,New low spenders
train,4423,0,New high spenders
train,4424,3,New low spenders
train,4425,2,Long-term high spenders
train,4426,2,Long-term high spenders
train,4427,1,Long-term low spenders
train,4428,2,Long-term high spenders
train,4429,3,New low spenders
train,4430,2,Long-term high spenders
train,4431,0,New high spenders
train,4432,3,New low spenders
train,4433,3,New low spenders
train,4434,0,New high spenders
train,4435,1,Long-term low spenders
train,4436,0,New high spenders
train,4437,2,Long-term high spenders
train,4438,1,Long-term low spenders
train,4439,0,New high spenders
train,4440,1,Long-term low spenders
train,4441,2,Long-term high spenders
train,4442,3,New low spenders
train,4443,3,New low spenders
train,4444,0,New high spenders
train,4445,3,New low spenders
train,4446,2,Long-term high spenders
train,4447,2,Long-term high spenders
train,4448,2,Long-term high spenders
train,4449,0,New high spenders
train,4450,1,Long-term low spenders
train,4451,3,New low spenders
train,4452,2,Long-term high spenders
train,4453,2,Long-term high spenders
train,4454,3,New low spenders
train,4455,2,Long-term high spenders
train,4456,2,Long-term high spenders
train,4457,1,Long-term low spenders
train,4458,3,New low spenders
train,4459,0,New high spenders
train,4460,0,New high spenders
train,4461,3,New low spenders
train,4462,0,New high spenders
train,4463,2,Long-term high spenders
train,4464,0,New high spenders
train,4465,2,Long-term high spenders
train,4466,2,Long-term high spenders
train,4467,0,New high spenders
train,4468,0,New high spenders
train,4469,0,New high spenders
train,4470,3,New low spenders
train,4471,2,Long-term high spenders
train,4472,2,Long-term high spenders
train,4473,0,New high spenders
train,4474,1,Long-term low spenders
train,4475,0,New high spenders
train,4476,3,New low spenders
train,4477,1,Long-term low spenders
train,4478,0,New high spenders
train,4479,0,New high spenders
train,4480,2,Long-term high spenders
train,4481,0,New high spenders
train,4482,3,New low spenders
train,4483,0,New high spenders
train,4484,3,New low spenders
train,4485,2,Long-term high spenders
train,4486,1,Long-term low spenders
train,4487,2,Long-term high spenders
train,4488,2,Long-term high spenders
train,4489,3,New low spenders
train,4490,3,New low spenders
train,4491,0,New high spenders
train,4492,1,Long-term low spenders
train,4493,0,New high spenders
train,4494,2,Long-term high spenders
train,4495,0,New high spenders
train,4496,3,New low spenders
train,4497,3,New low spenders
train,4498,2,Long-term high spenders
train,4499,0,New high spenders
train,4500,3,New low spenders
train,4501,2,Long-term high spenders
train,4502,0,New high spenders
train,4503,1,Long-term low spenders
train,4504,3,New low spenders
train,4505,2,Long-term high spenders
train,4506,1,Long-term low spenders
train,4507,3,New low spenders
train,4508,3,New low spenders
train,4509,3,New low spenders
train,4510,1,Long-term low spenders
train,4511,0,New high spenders
train,4512,2,Long-term high spenders
train,4513,0,New high spenders
train,4514,0,New high spenders
train,4515,0,New high spenders
train,4516,0,New high spenders
train,4517,1,Long-term low spenders
train,4518,3,New low spenders
train,4519,3,New low spenders
train,4520,3,New low spenders
train,4521,2,Long-term high spenders
train,4522,0,New high spenders
train,4523,0,New high spenders
train,4524,0,New high spenders
train,4525,2,Long-term high spenders
train,4526,0,New high spenders
train,4527,1,Long-term low spenders
train,4528,3,New low spenders
train,4529,1,Long-term low spenders
train,4530,1,Long-term low spenders
train,4531,1,Long-term low spenders
train,4532,1,Long-term low spenders
train,4533,2,Long-term high spenders
train,4534,2,Long-term high spenders
train,4535,0,New high spenders
train,4536,3,New low spenders
train,4537,0,New high spenders
train,4538,2,Long-term high spenders
train,4539,0,New high spenders
train,4540,0,New high spenders
train,4541,3,New low spenders
train,4542,0,New high spenders
train,4543,0,New high spenders
train,4544,1,Long-term low spenders
train,4545,2,Long-term high spenders
train,4546,0,New high spenders
train,4547,0,New high spenders
train,4548,2,Long-term high spenders
train,4549,3,New low spenders
train,4550,0,New high spenders
train,4551,1,Long-term low spenders
train,4552,2,Long-term high spenders
train,4553,0,New high spenders
train,4554,1,Long-term low spenders
train,4555,1,Long-term low spenders
train,4556,3,New low spenders
train,4557,2,Long-term high spenders
train,4558,2,Long-term high spenders
train,4559,1,Long-term low spenders
train,4560,3,New low spenders
train,4561,2,Long-term high spenders
train,4562,0,New high spenders
train,4563,1,Long-term low spenders
train,4564,1,Long-term low spenders
train,4565,1,Long-term low spenders
train,4566,1,Long-term low spenders
train,4567,0,New high spenders
train,4568,1,Long-term low spenders
train,4569,3,New low spenders
train,4570,3,New low spenders
train,4571,3,New low spenders
train,4572,1,Long-term low spenders
train,4573,1,Long-term low spenders
train,4574,2,Long-term high spenders
train,4575,1,Long-term low spenders
train,4576,1,Long-term low spenders
train,4577,2,Long-term high spenders
train,4578,2,Long-term high spenders
train,4579,1,Long-term low spenders
train,4580,3,New low spenders
train,4581,0,New high spenders
train,4582,1,Long-term low spenders
train,4583,2,Long-term high spenders
train,4584,3,New low spenders
train,4585,2,Long-term high spenders
train,4586,3,New low spenders
train,4587,3,New low spenders
train,4588,3,New low spenders
train,4589,3,New low spenders
train,4590,3,New low spenders
train,4591,3,New low spenders
train,4592,0,New high spenders
train,4593,1,Long-term low spenders
train,4594,3,New low spenders
train,4595,2,Long-term high spenders
train,4596,3,New low spenders
train,4597,0,New high spenders
train,4598,0,New high spenders
train,4599,3,New low spenders
train,4600,1,Long-term low spenders
train,4601,2,Long-term high spenders
train,4602,3,New low spenders
train,4603,0,New high spenders
train,4604,2,Long-term high spenders
train,4605,0,New high spenders
train,4606,3,New low spenders
train,4607,3,New low spenders
train,4608,2,Long-term high spenders
train,4609,1,Long-term low spenders
train,4610,3,New low spenders
train,4611,3,New low spenders
train,4612,0,New high spenders
train,4613,2,Long-term high spenders
train,4614,3,New low spenders
train,4615,1,Long-term low spenders
train,4616,3,New low spenders
train,4617,0,New high spenders
train,4618,0,New high spenders
train,4619,3,New low spenders
train,4620,3,New low spenders
train,4621,0,New high spenders
train,4622,0,New high spenders
train,4623,0,New high spenders
train,4624,1,Long-term low spenders
train,4625,2,Long-term high spenders
train,4626,2,Long-term high spenders
train,4627,2,Long-term high spenders
train,4628,3,New low spenders
train,4629,3,New low spenders
train,4630,0,New high spenders
train,4631,2,Long-term high spenders
train,4632,2,Long-term high spenders
train,4633,2,Long-term high spenders
train,4634,2,Long-term high spenders
train,4635,2,Long-term high spenders
train,4636,1,Long-term low spenders
train,4637,2,Long-term high spenders
train,4638,0,New high spenders
train,4639,2,Long-term high spenders
train,4640,3,New low spenders
train,4641,2,Long-term high spenders
train,4642,0,New high spenders
train,4643,2,Long-term high spenders
train,4644,0,New high spenders
train,4645,2,Long-term high spenders
train,4646,2,Long-term high spenders
train,4647,1,Long-term low spenders
train,4648,0,New high spenders
train,4649,2,Long-term high spenders
train,4650,0,New high spenders
train,4651,1,Long-term low spenders
train,4652,0,New high spenders
train,4653,3,New low spenders
train,4654,2,Long-term high spenders
train,4655,0,New high spenders
train,4656,1,Long-term low spenders
train,4657,2,Long-term high spenders
train,4658,2,Long-term high spenders
train,4659,1,Long-term low spenders
train,4660,1,Long-term low spenders
train,4661,3,New low spenders
train,4662,0,New high spenders
train,4663,3,New low spenders
train,4664,3,New low spenders
train,4665,0,New high spenders
train,4666,0,New high spenders
train,4667,1,Long-term low spenders
train,4668,3,New low spenders
train,4669,1,Long-term low spenders
train,4670,0,New high spenders
train,4671,3,New low spenders
train,4672,0,New high spenders
train,4673,1,Long-term low spenders
train,4674,0,New high spenders
train,4675,0,New high spenders
train,4676,1,Long-term low spenders
train,4677,3,New low spenders
train,4678,0,New high spenders
train,4679,3,New low spenders
train,4680,2,Long-term high spenders
train,4681,1,Long-term low spenders
train,4682,2,Long-term high spenders
train,4683,2,Long-term high spenders
train,4684,2,Long-term high spenders
train,4685,2,Long-term high spenders
train,4686,0,New high spenders
train,4687,2,Long-term high spenders
train,4688,0,New high spenders
train,4689,3,New low spenders
train,4690,0,New high spenders
train,4691,2,Long-term high spenders
train,4692,1,Long-term low spenders
train,4693,1,Long-term low spenders
train,4694,1,Long-term low spenders
train,4695,3,New low spenders
train,4696,0,New high spenders
train,4697,0,New high spenders
train,4698,2,Long-term high spenders
train,4699,0,New high spenders
train,4700,3,New low spenders
train,4701,2,Long-term high spenders
train,4702,0,New high spenders
train,4703,3,New low spenders
train,4704,1,Long-term low spenders
train,4705,0,New high spenders
train,4706,3,New low spenders
train,4707,1,Long-term low spenders
train,4708,0,New high spenders
train,4709,2,Long-term high spenders
train,4710,3,New low spenders
train,4711,0,New high spenders
train,4712,0,New high spenders
train,4713,0,New high spenders
train,4714,2,Long-term high spenders
train,4715,1,Long-term low spenders
train,4716,0,New high spenders
train,4717,3,New low spenders
train,4718,3,New low spenders
train,4719,0,New high spenders
train,4720,3,New low spenders
train,4721,0,New high spenders
train,4722,3,New low spenders
train,4723,2,Long-term high spenders
train,4724,1,Long-term low spenders
train,4725,0,New high spenders
train,4726,3,New low spenders
train,4727,0,New high spenders
train,4728,2,Long-term high spenders
train,4729,0,New high spenders
train,4730,0,New high spenders
